lat,lon
41.45968945770905,-74.39222901439437
43.27702511678866,-73.63021865389942
40.77056988684014,-72.94655838590607
43.44517179511079,-76.51301208018721
43.11485367883515,-78.95904818135207
43.6152903371958,-74.02539500461002
44.96336460061768,-73.61466546831068
42.71736734221829,-73.77520662020075
41.68797073009021,-73.92222161421513
40.936503434249424,-72.5782792728657
42.518311589323034,-73.64744556098749
43.51619583920829,-73.67342669266054
42.780610288687015,-78.7411635983211
42.48493071091543,-79.31697837428449
41.95863925299962,-75.28254120883327
43.17633791602669,-77.48489210602595
40.65180319162469,-73.53836281771939
40.99602463793553,-73.73749223896779
43.11374884316441,-77.7697651609014
41.32518229200443,-74.35843698343281
40.71846229227372,-73.53527874540299
42.72227871830221,-75.38911389895013
42.13584605040202,-77.05059773079013
41.3202549026481,-73.85319641891252
43.118027730247604,-77.48737414318474
40.67973816924654,-73.3835922932322
40.84640787637023,-73.27875845496669
43.149326221468804,-79.03825789549255
40.98326766947284,-72.29072004855395
41.85084282406673,-74.14099694663886
40.670665332283626,-73.39722391654296
42.46770109976658,-73.8720507061013
41.2556392685895,-73.95417650541633
42.640237959090925,-75.5459323002707
41.54164638834317,-74.1283182610663
44.63083808538271,-75.40122077076164
42.49821971082401,-73.8535678775188
40.67883515882313,-73.62469036724075
40.640024037061906,-73.62441548135156
41.044392120426174,-73.8455299008806
42.912353629681654,-78.70283721494548
43.14305808187186,-77.7363860132807
42.60613263414744,-75.54600594410083
40.85035312443818,-73.19752186780259
41.51806408055611,-73.93478977591525
42.63951999173896,-76.23158013667653
41.594952078754076,-74.4209101877195
40.89158866179249,-72.52384062576758
43.098511363201354,-75.23069619691346
40.83560742096827,-73.68403165404357
44.383508219242216,-73.69460706924785
40.76487432702681,-73.49336900747282
43.127766322609325,-76.23799679704979
43.19229104292953,-75.72918274519067
43.30133026700981,-73.82339810328907
41.28935656077705,-73.86782757863706
41.928588024070926,-75.01355520174371
43.11256198589703,-75.31686879605107
43.275200334338855,-78.98748773769509
41.76613802575766,-74.85449100882337
43.190697651985225,-76.83534681536426
43.222602181092384,-77.63537501996649
43.23237412700365,-73.50142524209467
40.671536742878175,-73.36312277505009
40.79303248805232,-73.71838633080901
41.127573138879875,-73.92450781513925
40.8038921111658,-73.18685436205402
42.450085936362626,-76.50209607058156
42.94263888085098,-78.75427292323732
43.136375418746624,-77.69736701870038
41.642468279973556,-73.74283241388649
40.72113118340029,-73.69606946368813
44.61135998058598,-74.96983288961991
41.338561540333906,-73.69899616721021
42.97152399152929,-78.75650134925692
42.8753738948329,-73.78261807174707
42.87940525207474,-78.70102165560138
44.547982737022025,-74.73813772891683
42.093887428801665,-79.33414004932216
42.95990861116059,-78.80783649914636
42.74932826469581,-78.70461616974406
42.772649883753004,-73.83460192126802
41.84376987437578,-73.70899045348898
40.94166200094703,-72.66456778575464
40.70896616227704,-73.56386154359217
40.756415210938066,-73.61188318088807
40.98928152351779,-73.86730483389445
42.695101944645025,-73.73256533240938
40.92285891272781,-73.82560930562481
40.772685493674125,-73.36026020735737
41.24299512110499,-73.8909038494048
44.60853240989962,-73.60846234190608
43.2520131191005,-76.73216128083206
41.22781223550192,-74.05377387118986
40.88061668322685,-73.22385173077586
43.387795211552906,-76.1540867237106
43.42631595602599,-73.30788077843644
42.646027686981625,-73.7525868809458
44.861755820052494,-74.92050163739515
42.458504380610435,-78.93551164281804
42.76393492751359,-78.6339995155474
43.144685611496755,-77.652906851778
40.78039376276486,-73.40661478777983
41.498137021964006,-74.5579798334989
42.70365496739664,-73.77498332922066
42.92688412683037,-76.57970920995123
40.75102329243576,-73.36466290631482
43.17287318939649,-77.5809876032524
42.78048328742402,-73.84803995154289
40.77555416578366,-73.32852238179412
43.06907585353025,-74.33722495888428
43.26467529066901,-75.09659540320439
40.93564899965224,-73.83911487461287
43.532452087633004,-73.35321431107872
40.95351516597042,-73.84847128309796
40.75912935531641,-73.22589078087896
42.42044661244295,-76.49624687246961
40.621009448414846,-73.6444306284115
43.14837576099575,-75.98022238798313
42.18949423845012,-76.80609444641043
41.204933689722985,-73.88617570209134
42.91918821244885,-78.6662697513437
41.204363713672194,-73.69430220650248
40.94726762797407,-72.85210354289833
41.132863219020095,-73.99120537069649
41.25888377871309,-73.78243423753011
43.7869860045089,-75.49019051806239
43.16979419807029,-76.24983245913363
42.95481892433868,-77.3367254297209
41.23291451442202,-74.01950046528977
41.95840524619389,-74.93727429487575
43.40570676475228,-73.38702522051477
43.05487151946908,-77.48860012277136
41.67950890287417,-74.1520822606876
40.78145753119974,-73.47801269010783
42.822330808695405,-76.74653588081293
42.68266842597906,-73.67482058090354
44.67738389766979,-73.45823667112037
41.2464738558054,-73.72766055369583
42.67439577588997,-73.73956932065914
42.8162824300059,-78.82359505829649
42.6058797473045,-76.16896721647711
40.64516899774559,-73.6245622547002
43.87400342706038,-76.23144251431769
44.24952014962142,-75.39517380298257
41.061110690504464,-74.01300111552405
40.76895730453571,-73.72598901435342
43.16696889589335,-76.14644358836577
